排名	关键词	热度	特征	时间
1	沈腾在杨幂微博评论下问魏大勋	8579902	爆	2019-12-19T16:47:52.536127
2	90后运动量不及60后	4630810	新	2019-12-19T16:47:52.536308
3	AG赤子心	2851578	荐	2019-12-19T16:47:52.536460
4	佟丽娅 澳门风情	1850760	新	2019-12-19T16:47:52.536610
5	B站运营 大碗宽面	1592722	新	2019-12-19T16:47:52.536759
6	8岁YouTube博主年收入1.8亿	1586663		2019-12-19T16:47:52.536910
7	地震瞬间丈夫一把拉回怀孕妻子	1496360	热	2019-12-19T16:47:52.537032
8	手机耳环	1436545		2019-12-19T16:47:52.537179
9	庆祝澳门回归祖国20周年文艺晚会	1400761		2019-12-19T16:47:52.537299
10	蒋方舟 开水族馆的生物男	1330193		2019-12-19T16:47:52.537417
11	唐一菲开博怼小三谣言	1301921	热	2019-12-19T16:47:52.537537
12	云南怒江首次拍摄到黑颈鹤	1300638	新	2019-12-19T16:47:52.537681
13	00后温州女孩参加商业大会	1289906		2019-12-19T16:47:52.537826
14	韩德君受伤	1282638		2019-12-19T16:47:52.537943
15	中国电视好演员盛典	1271622		2019-12-19T16:47:52.538070
16	香榭丽舍大街拟2.5亿欧元翻修	1265479		2019-12-19T16:47:52.538194
17	佟掌柜郭芙蓉再同框	1262454		2019-12-19T16:47:52.538312
18	因为一个综艺又相信爱情了	713253		2019-12-19T16:47:52.538429
19	老师在办公室的窒息操作	592930	新	2019-12-19T16:47:52.538547
20	熬夜和起早哪个学习效率高	514397		2019-12-19T16:47:52.538694
21	金靖太好笑了	501033		2019-12-19T16:47:52.538810
22	年底了饭堂阿姨也要冲业绩	428659		2019-12-19T16:47:52.538926
23	女生为了变好看有多努力	420557		2019-12-19T16:47:52.539041
24	鹤唳华亭	405013		2019-12-19T16:47:52.539157
25	梦回	356198		2019-12-19T16:47:52.539272
26	郭德纲不知郭麒麟参演庆余年	347107	热	2019-12-19T16:47:52.539386
27	特朗普回应遭弹劾	332296		2019-12-19T16:47:52.539531
28	德国反对将华为排除在5G建设之外	321438		2019-12-19T16:47:52.539645
29	十三撒娇	317179	新	2019-12-19T16:47:52.539761
30	第二次也很美结局	307409		2019-12-19T16:47:52.539904
31	詹青云 在最好的年纪离开你	307334		2019-12-19T16:47:52.540018
32	赵今麦暗黑系大片	307223		2019-12-19T16:47:52.540134
33	什么专业女生最多	293117		2019-12-19T16:47:52.540247
34	获得女孩子尊重的方式	273842	新	2019-12-19T16:47:52.540362
35	被毕业论文折磨得有多惨	264977	新	2019-12-19T16:47:52.540507
36	杨千嬅 莲成一家	264873		2019-12-19T16:47:52.540653
37	曾舜晞陈钰琪重聚	260803		2019-12-19T16:47:52.540769
38	庆余年	253726		2019-12-19T16:47:52.540885
39	庆余年动物版	212914	新	2019-12-19T16:47:52.541000
40	男人有了女儿后的转变	200015		2019-12-19T16:47:52.541145
41	张若昀原声台词	197202		2019-12-19T16:47:52.541258
42	张子枫路演	196854		2019-12-19T16:47:52.541372
43	当消防员遇上年度捧场王小朋友	194381	新	2019-12-19T16:47:52.541488
44	大明风华	193928		2019-12-19T16:47:52.541634
45	冬天女生如何暖被窝	193149	新	2019-12-19T16:47:52.541749
46	被问最多的口红色号	192581		2019-12-19T16:47:52.541893
47	生活不易年会卖艺	174300	新	2019-12-19T16:47:52.542010
48	村支书回应用水泥封村民灶台	171977	新	2019-12-19T16:47:52.542168
49	77名驻澳门部队官兵摆出莲花图案	169906		2019-12-19T16:47:52.542313
50	沈阳铁路开行雪国列车	146568	新	2019-12-19T16:47:52.542431
